Datetime,RTU_COMP_WATT,RTU_LA_COND_TEMP,RTU_MA_HUM,RTU_MA_TEMP,RTU_OA_HUM,RTU_OA_TEMP,RTU_RA_HUM,RTU_RA_TEMP,RTU_REFG_COND_TEMP_1,RTU_REFG_COND_TEMP_2,RTU_REFG_DISC_PRES_1,RTU_REFG_DISC_PRES_2,RTU_REFG_DISC_TEMP_1,RTU_REFG_DISC_TEMP_2,RTU_REFG_SUCT_PRES_1,RTU_REFG_SUCT_PRES_2,RTU_REFG_SUCT_TEMP_1,RTU_REFG_SUCT_TEMP_2,RTU_SA_FAN_WATT,RTU_SA_FLOW,RTU_SA_HUM,RTU_SA_TEMP,RTU_TOT_WATT,ZA_HUM,ZA_TEMP,Target
2020-06-02 15:14:00,1013.000061,0.027464966,0.042635834000000004,0.021942072,0.04052599,0.021578669,0.043528621999999996,0.024623411,0.021005356,0.022269325,10.215825,7.58838,0.054966244000000004,0.023062688999999997,6.316309,7.612488,0.018185894,0.023718618,1713.000122,3317.02832,0.044651501,0.021955513,2969.000244,-0.014803084999999999,0.023020614999999998,1
2020-06-02 15:45:00,1211.0,0.024720888,0.041859066,0.022023492999999998,0.039677689,0.021628332,0.04247884,0.024623411,0.023041868,0.022385935,9.967681,8.301359,0.028263855,0.023435425,7.375203,8.307355,0.022084585,0.023939343999999998,1696.000122,3086.973633,0.041700634,0.024619752999999998,3192.000244,-0.014803084999999999,0.022925425,1
2020-06-02 16:09:00,35.000004,0.026060549000000002,0.041938946000000005,0.022329232999999997,0.041417995,0.021884714,0.042129131,0.024912161000000002,0.023360458,0.023279250999999997,8.703362,8.575026,0.024123204999999998,0.023745689,8.670422,8.596334,0.024554886,0.024210923999999998,1687.000122,3042.955811,0.041644772000000004,0.025094847,1776.000122,-0.014803084999999999,0.022888356999999998,1
2020-06-02 16:18:00,35.000004,0.027653173,0.042269526999999994,0.022487452,0.041634644,0.022325584,0.042549346999999994,0.025070509,0.023456245,0.023437502,8.696124,8.606549,0.024840284,0.024150156,8.714382,8.627938,0.024556971,0.02463994,1687.000122,3045.220703,0.041595665,0.025253214,1779.000122,-0.014803084999999999,0.022923162,1
2020-06-02 16:35:00,1381.000122,0.029982405,0.039705886999999995,0.022872625,0.035700974,0.023513860999999997,0.042990814,0.025624725,0.023791498,0.023848633,10.325868,8.579905,0.028341467000000002,0.025327982,7.899396,8.611375,0.024506052,0.02583795,1691.000122,3109.18042,0.039570026,0.025721319,3376.000244,-0.014803084999999999,0.023017183,1
2020-06-02 16:36:00,1393.000122,0.030126083,0.040074055000000004,0.022891947,0.036289959000000004,0.023552925,0.043085907,0.025629384999999998,0.022256830000000002,0.02383728,11.359309,7.944405,0.055026744999999995,0.025008247,5.903067,7.979298,0.018421198,0.02557892,1704.000122,3354.260498,0.041117298,0.023536825,3404.000244,-0.014803084999999999,0.023053663,1
2020-06-02 16:46:00,985.000183,0.028478822999999997,0.037074711,0.023182571,0.029440671999999998,0.024148819,0.042835453,0.025752806,0.02405179,0.023932039,9.709113,8.65972,0.029516958,0.025574873,8.494717,8.705882,0.026233732,0.026151613,1686.0,3078.424072,0.037828407,0.025954206,2906.000244,-0.014803084999999999,0.023175959,1
2020-06-02 16:47:00,3965.0,0.030014786,0.037342869,0.023076454,0.029357424,0.024151398,0.042703106,0.02563637,0.022250586,0.023772261,14.274814,7.492603,0.056189178,0.024977892,3.873051,7.538096,0.0178673,0.025667961,1714.000122,3374.254883,0.03886768,0.023536825,6433.000488,-0.014803084999999999,0.023157426999999998,1
2020-06-02 16:48:00,1642.0,0.030640091,0.037541294,0.023006912,0.029811785,0.024152323,0.042715099,0.025559525,0.019089621,0.023414598000000002,11.798339,7.384027,0.063658558,0.024567087,6.037021,7.426094,0.021671700000000002,0.024791718,1715.000122,3445.821045,0.044512939,0.019216745,3698.000244,-0.014803084999999999,0.023154999,1
2020-06-02 16:49:00,1222.000122,0.030180718999999998,0.037731499,0.022949915,0.030013262000000002,0.024158424,0.042645080999999994,0.025517609,0.021817459,0.023683219999999998,10.311942,8.494145,0.049558228,0.024998128999999997,8.292085,8.533281,0.022531694,0.024864569,1696.000122,2876.44458,0.04671323,0.021338357999999998,3187.000244,-0.014803084999999999,0.023172554,1
2020-06-02 16:50:00,1603.000122,0.030842455,0.038068027,0.022882477000000002,0.030504971999999998,0.024175758,0.042596919999999996,0.025517609,0.021174022999999997,0.024200277,12.080216,7.572556,0.056327255,0.025048721,5.967356,7.608892,0.018633593,0.024880758,1711.000122,3161.698242,0.044992558,0.021720297,3638.000244,-0.014803084999999999,0.023189889999999998,1
2020-06-02 16:55:00,1440.0,0.02986503,0.037598534,0.023086846999999997,0.030558540000000002,0.024276892,0.042376144,0.025769103999999998,0.0239331,0.024026892,10.693485,8.619469,0.036330872,0.025678078,7.779928,8.666098,0.022318857,0.025580942,1693.000122,2901.631592,0.03880954,0.025835434,3442.000244,-0.014803084999999999,0.023199829,1
2020-06-02 17:06:00,1155.0,0.029907526,0.037959518000000005,0.022898041,0.030944567,0.024185682,0.041613842,0.025852934,0.024030968,0.024044899,9.981376,8.670054,0.028964943,0.026030195,8.262946,8.719208,0.02534523,0.026218397,1690.000122,3054.503906,0.038213794999999995,0.025851736,3114.000244,-0.014803084999999999,0.023286325,1
2020-06-02 17:07:00,1343.000122,0.030609739,0.037872166,0.022925081,0.031018179,0.024196188,0.041535267,0.025852934,0.022515038,0.023836813,11.23671,7.932318,0.054366287,0.025797472,5.984678,7.976045,0.018598194,0.025971506000000002,1705.000122,3330.711914,0.039235722,0.02381163,3349.0,-0.014803084999999999,0.023290955,1
2020-06-02 17:11:00,1394.0,0.030429628,0.038169609,0.023119157999999997,0.032278072000000005,0.024301511999999997,0.041550632,0.025939095,0.024012224,0.024170893,10.685376,8.667748,0.038220352,0.026084832999999998,7.862393,8.718578,0.023499825999999998,0.02618399,1695.000122,2973.605469,0.038810284,0.025919273,3394.000244,-0.014803084999999999,0.023327300999999998,1
2020-06-02 17:13:00,2864.0,0.031097441,0.037937362999999995,0.023203455,0.031997174999999996,0.024418312,0.041525284,0.025964711999999997,0.02297731,0.024726255,12.246226,8.215092,0.048945984000000005,0.026396482,6.124701,8.270263,0.019928796999999998,0.026339815000000003,1703.000122,3099.246826,0.039953170999999996,0.02463373,5153.000488,-0.014803084999999999,0.023327662,1
2020-06-02 17:14:00,857.0,0.030401299000000003,0.03768589,0.023199539,0.031660599000000005,0.024479400999999998,0.041536297,0.025906494,0.020699255,0.024203329,10.821064,7.795053,0.060946178000000004,0.02623863,6.736703,7.838056,0.022831551000000002,0.026177923,1706.000122,3339.80835,0.042782665000000004,0.02121493,2766.0,-0.014803084999999999,0.023327795,1
2020-06-02 17:15:00,1600.000122,0.02966671,0.037707893,0.023152433,0.031092199,0.024541823999999997,0.041716625,0.025783073,0.022642059,0.023813292,10.664552,8.521663,0.052532364,0.026315531,7.706554,8.568595,0.022217443,0.026216370000000003,1695.000122,2864.956787,0.043811207000000005,0.023010496,3644.000244,-0.014803084999999999,0.023333624,1
2020-06-02 17:16:00,3458.000244,0.030004663,0.037616642,0.023118399,0.030846048,0.024574089,0.041733601,0.025738832,0.020665939,0.024178137,13.432738,7.240082,0.061922684,0.026030195,4.087172,7.287777,0.020586808999999998,0.025890564,1724.000122,3319.218994,0.043247173,0.021536314,5870.0,-0.014803084999999999,0.023343588000000002,1
2020-06-02 17:18:00,1363.000122,0.029688972,0.038033726000000004,0.023021629000000002,0.031182047,0.024607285,0.041786999,0.025629384999999998,0.022144384,0.02396756,10.947643,8.201634,0.05056319,0.026088881,7.197414,8.246751,0.019383638,0.025682127000000003,1703.000122,2791.397705,0.045671345,0.022735686999999997,3366.000244,-0.014803084999999999,0.023347470999999998,1
2020-06-02 17:19:00,612.0,0.030372969,0.038283745,0.022889071,0.031132864000000003,0.024602007000000002,0.041686855,0.025627054,0.022175619,0.023468740000000002,9.416328,8.53468,0.043378948,0.026206253,8.516479,8.575181,0.022381769,0.025750931,1695.000122,2735.902344,0.044620716000000005,0.023059402,2482.000244,-0.014803084999999999,0.023354088000000002,1
2020-06-02 17:20:00,2027.0,0.030836388,0.038522326999999995,0.02286202,0.031647528,0.024612732000000002,0.041844082,0.025629384999999998,0.021534266,0.024510042,12.144134,7.703172,0.056533726,0.026188041999999998,5.558925,7.754471,0.018733545,0.025750929,1712.000122,3082.765381,0.043453106,0.022782267000000002,4156.0,-0.014803084999999999,0.023350639,1
2020-06-02 17:23:00,2366.0,0.029191153,0.038138720999999993,0.022825068,0.030614702,0.024630922000000003,0.041668365,0.025564184,0.022754503,0.02389887,12.068096,8.011444,0.050308914,0.026163754999999997,5.915447,8.063555,0.019495114999999997,0.025841995,1708.000122,2986.924561,0.040777245000000004,0.024438103000000003,4567.0,-0.014803084999999999,0.023323018999999997,1
2020-06-02 17:25:00,3552.0,0.029668732,0.037994297,0.022798578,0.030669266,0.024618551,0.041598987999999996,0.025517609,0.022063173,0.023930925,12.689164,7.805195,0.054072247,0.026086859,5.12178,7.858025,0.018773109000000003,0.025694267,1714.000122,3035.154541,0.042229259,0.023213110000000002,5990.000488,-0.014803084999999999,0.023300604,1
2020-06-02 17:26:00,3802.000244,0.030227264,0.038445499,0.022669085,0.03084259,0.024587488,0.041616512,0.025485005999999998,0.018579454,0.023948816,13.480888,6.970575,0.065288574,0.02583795,4.156068,7.02062,0.021969467000000003,0.025449404000000002,1730.000122,3395.817627,0.045854984,0.019011805,6284.0,-0.014803084999999999,0.023297361,1
2020-06-02 17:27:00,2526.0,0.030158460999999998,0.038378006,0.022676229,0.030945281999999998,0.024553009,0.041750881,0.025387207,0.016447157,0.023919487,12.674041,6.964458,0.06776318399999999,0.025708428999999998,5.008808,7.004869,0.021088652,0.025439285000000002,1731.000122,3359.321289,0.05140971,0.016664288,4765.000488,-0.014803084999999999,0.023297255,1
2020-06-02 17:41:00,2711.0,0.026594795,0.038652084,0.022485228,0.032098263,0.023727777,0.040293261999999996,0.025156668,0.023383368,0.023397942,12.489684,8.231712,0.035549076,0.025194422,6.734017,8.273467,0.021566465,0.02559713,1700.000122,3137.644531,0.038969696,0.024955113999999997,4908.000488,-0.014803084999999999,0.023246862,1
2020-06-02 17:42:00,3817.000244,0.028671072,0.038564659,0.022426926000000003,0.031933187,0.023645002000000002,0.040224987,0.025061193,0.020241144,0.02228182,13.57339,7.115164,0.067699883,0.024419363,3.74638,7.157297,0.020378578,0.024949562,1724.000122,3429.788086,0.041772281999999994,0.020865595,6286.000488,-0.014803084999999999,0.023251823,1
2020-06-02 17:43:00,3769.0,0.029567549,0.03866518,0.022306757,0.031972427,0.02354616,0.040099964,0.024919144,0.016998971999999998,0.022529615,13.56461,6.660204,0.069343575,0.023999733,4.392045,6.702581,0.018877226,0.024413292,1734.000122,3454.034424,0.047916134,0.017113762,6232.0,-0.014803084999999999,0.023259939,1
2020-06-02 17:47:00,2649.0,0.027900061,0.039149845,0.022309555,0.033233952000000004,0.023124351999999997,0.039995918000000005,0.0248423,0.022569178000000002,0.023683364999999998,12.514836,8.004747,0.046943455,0.02471077,6.290614,8.04448,0.019312429000000002,0.024314133,1708.000122,2773.208008,0.042738327,0.024149323,4877.000488,-0.014803084999999999,0.023144827,1
2020-06-02 17:51:00,2032.000122,0.026554327,0.038783690999999995,0.022430231,0.033476439999999996,0.022923241,0.039694206,0.024956406,0.023129326,0.023320893999999998,10.968402,8.358979,0.040131268,0.024818024,7.243984,8.399868,0.020189085,0.024530663,1701.000122,2841.318604,0.040877537,0.024815382,4149.000488,-0.014803084999999999,0.023045384999999998,1
2020-06-02 17:52:00,1766.000122,0.028891649000000002,0.038787399,0.022387503,0.03347504,0.022868063,0.039593922,0.024870241,0.020422305999999998,0.022612907,11.669971,7.318199,0.06033432,0.024310087,5.631255,7.353525,0.019999596,0.024235212,1716.000122,3335.267334,0.042939423,0.021014643,3852.000244,-0.014803084999999999,0.023006964,1
2020-06-02 17:55:00,1307.0,0.027985054000000002,0.039051067,0.022352539,0.03405135,0.022778299000000002,0.039460330999999994,0.024942436000000002,0.022935667,0.023395861,10.885056,8.336114,0.043349411000000004,0.024797785000000003,7.337847,8.370034,0.02023349,0.024490189000000002,1701.000122,2807.85083,0.041650664999999996,0.024580164,3294.000244,-0.014803084999999999,0.022927958000000002,1
2020-06-02 18:15:00,1266.0,0.027199868999999998,0.038809235000000004,0.022419075,0.034451389,0.023001927999999998,0.039201931,0.025072838,0.023264671,0.023331306000000003,10.684833,8.327806,0.033177418,0.024947538000000002,7.257357,8.365841,0.020630478,0.02536846,1697.000122,3137.101807,0.039153736,0.024899221,3240.000244,-0.014803084999999999,0.023089224000000002,1
2020-06-02 18:17:00,1633.000122,0.027881844,0.038957394,0.022453119,0.034450344,0.02301535,0.039077778,0.025070509,0.02289402,0.023406271,10.487488,8.51822,0.035626888,0.024955632999999998,7.421854,8.555703,0.020826274999999998,0.02528549,1693.000122,3005.527588,0.040572941,0.024540573,3686.000244,-0.014803084999999999,0.023047018000000002,1
2020-06-02 18:18:00,3399.000244,0.029077827,0.038856991,0.022472994,0.034622577999999994,0.023024454,0.039008175,0.025077492,0.020817947,0.022985641,13.380136,7.206425,0.060850178,0.024409246,4.007826,7.246658,0.019641435999999998,0.024955629,1723.000122,3372.974365,0.041511776,0.021899618,5802.0,-0.014803084999999999,0.023060874999999998,1
2020-06-02 18:27:00,2444.0,0.025528328,0.039041676000000004,0.022257578,0.034012859,0.023007166000000003,0.039460541,0.024874901,0.023093924000000002,0.022862785,11.480209,8.208768,0.035409313,0.024834211,6.740044,8.248588,0.021153199999999997,0.025077051,1702.000122,3096.893311,0.039344566,0.024729212,4635.000488,-0.014803084999999999,0.022980394,1
2020-06-02 18:28:00,108.000008,0.027584366,0.039174458,0.022207612999999998,0.034264896,0.02296875,0.039413696000000005,0.02475614,0.021071989,0.022390099,9.511605,7.974822,0.051924281999999995,0.024299971,7.424667,8.00925,0.020578478,0.024603518,1702.000122,3320.352539,0.042264225,0.021629470999999997,1873.000122,-0.014803084999999999,0.022960954999999998,1
2020-06-02 18:35:00,17.000002,0.023158476,0.040093845,0.02176531,0.035202953,0.022509924,0.038946300999999996,0.024511629,0.022773245,0.022477554,8.486067,8.48292,0.028685236,0.023891449000000002,8.452922,8.514245,0.023054359,0.02411986,1693.000122,3031.992188,0.040436348000000004,0.024475365,1756.000122,-0.014803084999999999,0.022981499,1
2020-06-03 10:39:00,2089.000244,0.026487541,0.054380802000000006,0.022725199,0.062401356,0.02285726,0.05254948,0.024846956,0.023189711,0.023114746,11.107808,8.35674,0.030704735,0.0227316,6.823608,8.384944,0.021490476999999997,0.024012228,1681.0,3070.422119,0.051294418,0.025204306,4221.000488,-0.014803084999999999,0.023135534,1
2020-06-03 10:40:00,522.0,0.028774277,0.054376255,0.022723036000000002,0.062195048999999995,0.022873932,0.052420307,0.024846956,0.02126148,0.022739927,10.116561,7.987677,0.050332844,0.02072216,6.942461,8.017009,0.021205259,0.023751936,1685.000122,3326.648193,0.05398164,0.022516775,2352.0,-0.014803084999999999,0.023151026,1
2020-06-03 10:53:00,3237.0,0.027756378,0.05472934,0.022826355,0.06318620700000001,0.022993124,0.05295698200000001,0.024735181999999998,0.022771164,0.023578428,12.814803,8.007303,0.037919006000000005,0.022346368999999998,5.829833,8.036801,0.019482239,0.024020555000000002,1689.0,3139.394775,0.051445754999999996,0.024752502,5549.0,-0.014803084999999999,0.023182245,1
2020-06-03 10:54:00,641.000061,0.029697067,0.054845814,0.022814194,0.063093426,0.023023796,0.053116805999999996,0.024725867999999998,0.020097466,0.023096006,10.586799,7.74061,0.053709255,0.020849181999999997,6.796492,7.768304,0.021809134,0.023849806,1689.000122,3344.46167,0.057250895999999996,0.020993684999999998,2488.000244,-0.014803084999999999,0.023193438,1
2020-06-03 11:03:00,74.000008,0.025020391,0.055195862,0.022573404,0.061919601,0.023017247999999997,0.053403885000000005,0.024735181999999998,0.023102250999999997,0.022991888,8.686421,8.569182,0.028998903,0.02320845,8.62362,8.596064,0.02357312,0.024028883,1675.0,3004.101318,0.052399352999999996,0.025076216,1824.000122,-0.014803084999999999,0.023216486,1
2020-06-03 11:10:00,441.000031,0.024716841,0.055491009,0.022560013,0.062465679,0.022877230000000002,0.053357501999999994,0.024735181999999998,0.023187628000000002,0.023137655,8.64295,8.574312,0.025890564,0.023302154999999998,8.690679,8.600673,0.023974745,0.024080942,1673.0,3034.679688,0.05242485,0.02509252,2259.000244,-0.014803084999999999,0.02321929,1
2020-06-03 11:11:00,3501.0,0.028873438,0.05579155,0.022605498999999998,0.062921734,0.022868502,0.053302624,0.024709566,0.021944481,0.023613388,13.982704,7.595436,0.050917324,0.022154799,4.435958,7.634079,0.01724885,0.023939343999999998,1700.000122,3262.21167,0.052455135,0.023574086999999997,5864.0,-0.014803084999999999,0.023221991,1
2020-06-03 11:16:00,24.0,0.025929014,0.055877620999999995,0.022483246000000002,0.062833191,0.022939699,0.053730927,0.024623411,0.022964818999999997,0.022933584,8.583611,8.589226,0.033701889,0.023560362,8.637776,8.615241,0.024680413999999998,0.024227118000000002,1678.0,2899.868164,0.053840332,0.02496443,1752.000122,-0.014803084999999999,0.02324209,1
2020-06-03 11:22:00,2761.0,0.028023499,0.056305225,0.022555044,0.06354818699999999,0.022934967,0.053941898,0.024667648,0.02236511,0.023535139,13.056872,7.832638,0.044971073,0.023000219000000002,5.563926,7.866717,0.01783193,0.024230867,1694.000122,3221.697998,0.052888199,0.024067810000000002,4990.000488,-0.014803084999999999,0.023251104,1
2020-06-03 11:30:00,580.000061,0.027519609,0.055496548,0.022947088,0.064316551,0.023041464,0.053948925,0.024958735,0.023464575,0.023375036000000002,9.056389,8.648931,0.029525054999999998,0.024403173,8.642924,8.683159,0.02478969,0.024631848999999997,1676.0,3001.035889,0.052729496,0.025521034,2425.000244,-0.014803084999999999,0.023347586,1
2020-06-03 11:31:00,4082.0,0.029846817,0.055808151,0.02290415,0.064226662,0.023082525,0.054193905,0.024958735,0.022059007999999998,0.024216379,14.533776,7.55512,0.051025723,0.024007387,4.29108,7.594543,0.017988073,0.024490194,1705.000122,3291.34668,0.052610950000000004,0.023667244,6532.0,-0.014803084999999999,0.023365316,1
2020-06-03 11:32:00,3962.000244,0.031228979,0.055677601,0.022924917,0.064049919,0.023127256,0.054188549,0.024944761,0.018446183999999997,0.023537458,14.084844,7.039311,0.06729748499999999,0.023400024,4.348533,7.073915,0.02141349,0.024249374,1712.000122,3442.736572,0.058411518,0.019279624999999998,6423.000488,-0.014803084999999999,0.023361913999999998,1
2020-06-03 11:33:00,616.000061,0.031651922,0.055731502999999995,0.022864509999999998,0.063698925,0.023153519,0.054268962999999996,0.024851614,0.017659067,0.023347441,10.741824,7.477857,0.062035023,0.023608254999999998,6.96986,7.508183,0.021315619,0.024180511,1700.000122,3285.399658,0.069315514,0.01772393,2469.0,-0.014803084999999999,0.023367142,1
2020-06-03 11:37:00,1337.000122,0.030781748,0.055490634999999996,0.023151566,0.06404464,0.023302164,0.054427791999999996,0.02504722,0.022750341,0.024223711000000002,11.478545,8.312613,0.041516125,0.025224779000000003,7.37608,8.350146,0.018929224,0.024561018,1682.0,2887.143799,0.055792431,0.024677979,3305.000244,-0.014803084999999999,0.023354919,1
2020-06-03 11:38:00,1098.0,0.031233023,0.055485142,0.023125357000000003,0.064409386,0.023342569,0.054308788,0.025070509,0.022527529,0.024030087999999998,10.086473,8.630993,0.038838078000000005,0.025378578000000002,8.389085,8.666315,0.022248498999999998,0.024722909999999997,1673.0,2840.226318,0.056866211,0.023979315,3018.000244,-0.014803084999999999,0.023361412,1
2020-06-03 11:39:00,1548.000122,0.03207082,0.055750408,0.023148695,0.064147675,0.023387197000000002,0.054469864,0.025070509,0.021415572999999997,0.025006226000000003,12.215073,7.797727,0.053205947999999996,0.025408930000000003,6.129477,7.836732,0.018265022,0.024720888,1691.000122,3197.083252,0.057143234,0.022905698999999998,3544.000244,-0.014803084999999999,0.02335887,1
2020-06-03 11:40:00,1265.0,0.030700804,0.055377491,0.02323127,0.064237984,0.023440680000000002,0.054501801,0.025128724999999998,0.022198526,0.023870453,10.441893,8.581731,0.048260361,0.025510117000000002,8.052629,8.620795,0.022173535999999997,0.024925276,1676.0,2841.12793,0.059648784999999996,0.022938299000000002,3227.0,-0.014803084999999999,0.023350555,1
2020-06-03 11:41:00,4060.0,0.032107246000000006,0.056069843,0.023215029,0.065008759,0.023500296,0.054642467,0.025182283000000003,0.020880417000000002,0.025202517,14.4891,7.368519,0.059438816000000005,0.025619394,4.232101,7.410788,0.019245794,0.024903017,1702.000122,3211.407959,0.057683521,0.022172102,6502.0,-0.014803084999999999,0.023350693,1
2020-06-03 11:42:00,3780.0,0.031767271,0.055326694,0.023298605,0.064657875,0.023551818999999998,0.054885651,0.025128723000000002,0.017675726,0.024694579999999997,14.268949,6.954317,0.068535614,0.025568804,4.469016,6.995357,0.021636299,0.025066933,1708.000122,3367.268555,0.062391433999999996,0.018592606,6187.0,-0.014803084999999999,0.023364275,1
2020-06-03 11:46:00,3216.0,0.029950026,0.055726532,0.023170845,0.063399708,0.023701346999999998,0.055164684,0.025056536,0.022669128,0.024236206,13.177222,8.13762,0.047076283,0.025568804,6.194843,8.179222,0.019176431999999997,0.024996103000000002,1687.0,2775.181641,0.057072723000000006,0.024556875000000002,5502.000488,-0.014803084999999999,0.023370049,1
2020-06-03 11:47:00,2016.000122,0.031767271,0.055791077,0.023258009,0.063713715,0.023738863,0.055361912,0.025070509,0.019595623,0.024414375,12.567363,7.368769,0.066106956,0.025439285000000002,5.526821,7.405258,0.021682108,0.024963728,1696.000122,3299.470947,0.060550598000000004,0.020625719,4105.0,-0.014803084999999999,0.023376158,1
2020-06-03 11:48:00,826.000061,0.030775679,0.055325378,0.023263548,0.062883457,0.023773691,0.055395157,0.025070509,0.021278138999999998,0.023181379,9.483096,8.457772,0.055460007,0.025572851,8.55786,8.500134,0.023487246,0.025081099,1679.0,2784.113037,0.066143867,0.021133417,2707.000244,-0.014803084999999999,0.023370806,1
2020-06-03 11:49:00,4108.000488,0.031437414000000004,0.055584362,0.02322261,0.06268789300000001,0.023808336,0.055406646999999996,0.025070509,0.020817949,0.024362555,14.7923,7.397624,0.058745083000000003,0.025514162,4.314764,7.445859,0.018275434,0.024894922,1704.000122,3108.466553,0.060720856,0.021759886000000003,6559.0,-0.014803084999999999,0.023368006,1
2020-06-03 11:50:00,346.0,0.031599306,0.055861725,0.023166543999999997,0.063236286,0.023840208,0.055418197999999995,0.025028589,0.019039643999999998,0.023714895,10.435122,7.725667,0.063525253,0.025514162,7.39237,7.758004,0.022498380999999998,0.024961702,1693.000122,3105.334961,0.068215996,0.019279623,2144.000244,-0.014803084999999999,0.023376691999999998,1
2020-06-03 11:51:00,2575.0,0.030089655,0.056162174,0.023052176,0.063018845,0.023857338,0.055731522,0.024958735,0.021684191,0.023569451999999998,11.911635,8.180774,0.052472031,0.025674032,6.861718,8.225723,0.019676836000000003,0.024943491,1692.0,2670.061279,0.065776741,0.021915921999999997,4757.000488,-0.014803084999999999,0.023373682,1
2020-06-03 11:52:00,4025.000244,0.032224613,0.056070431,0.023026679999999997,0.062682301,0.023846291999999998,0.055709045000000006,0.024970377,0.019208313,0.024221718,14.495972,7.090746,0.06596302,0.025516188,4.231634,7.135933,0.020609715,0.024783621,1710.000122,3229.954102,0.062730091,0.02004117,6479.0,-0.014803084999999999,0.023354218,1
